rmse_I,rmse_Beta,time_predict,day,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
4124.428502698963,1.0391368433819628e-06,0.0,18,13565.0,9710.138888888889,24,20
20311.371311741146,3.531265472092441e-06,0.0020194053649902344,15,15178.0,29144.856171230876,20,29
13425.335235111243,2.35735716459367e-06,0.0,15,16159.0,18316.660879894967,19,30
4113.508028004224,9.6268529133793e-07,0.0,15,16058.0,10351.0,20,15
7722.012152132324,1.5573333116382939e-06,0.0,15,14744.0,11537.474233380008,21,23
20317.004001868478,3.5580047966591764e-06,0.0,17,15119.0,29249.188047028198,21,31
17853.128104683543,3.1263687491463638e-06,0.0,14,15514.0,25550.29331117293,20,29
18193.60311884639,3.1654148375598453e-06,0.0,15,16133.0,26105.901400424445,20,29
16267.477815243918,2.890395276294565e-06,0.0010180473327636719,14,15455.0,23073.65262678941,20,30
16552.857598228362,2.8838598685371393e-06,0.002027273178100586,15,14976.0,23294.18391025747,20,30
20008.071531056212,3.4008946168076407e-06,0.0,16,16014.0,28401.315831582317,20,29
21483.392983354122,3.7818080280111375e-06,0.0,15,17000.0,31259.096616279887,20,29
26026.831787105097,4.993098113491423e-06,0.0,16,15094.0,39457.322136607494,19,27
26592.63529747577,5.435073619838952e-06,0.0020182132720947266,18,16509.0,41750.37102246836,22,29
17255.89642844409,3.054253742480184e-06,0.0,16,15990.0,24513.400815342666,21,32
23267.50272024796,4.0870030155442005e-06,0.0,15,15671.0,33705.36484948443,18,27
23055.480395804258,4.071641552496804e-06,0.0,16,15240.0,33821.62515327758,21,29
19238.520466133377,3.3021304253146412e-06,0.0020189285278320312,16,13766.0,27376.195574519075,19,30
23726.97853211963,4.299858205146451e-06,0.0,15,17483.0,35428.59151318359,20,28
25598.34470393599,4.654959911690634e-06,0.0,17,15831.0,37652.09340725582,20,29
19305.695481794526,3.274490477694916e-06,0.0,16,15290.0,27345.58703520055,19,29
22223.590864968446,3.903232710374039e-06,0.0,14,16362.0,32415.1276486212,18,27
20747.03757750003,3.6278697387443896e-06,0.0,13,17353.0,30055.879464810452,18,27
6994.320716596384,1.4078136236449443e-06,0.0,14,17567.0,11134.228971204235,18,17
10625.990184715814,1.9298900885997713e-06,0.0,15,17068.0,14977.479431312113,19,23
14371.103252331763,2.478120275123118e-06,0.0,14,16422.0,19993.694455831588,18,28
20149.928435039343,3.3888552316623393e-06,0.0,15,17215.0,28398.674057838776,19,28
11494.248495385256,2.081754487476317e-06,0.0020165443420410156,14,16616.0,16217.933686407341,18,27
