rmse_I,rmse_Beta,time_predict,day,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
57537.267180886905,3.815348467554347e-06,0.0,10,123887.0,226002.31327893643,18,17
56249.82525134828,2.9415734211136853e-06,0.0,12,164814.0,263519.83617798483,20,19
44981.45185420033,1.078142755116269e-06,0.0,30,56192.0,73898.01907816276,41,52
47902.64001219564,1.3649672204585188e-06,0.008233070373535156,9,260476.0,334643.7189594375,19,17
48467.26882354539,5.073117563219443e-07,0.0,13,213123.0,158580.74075275546,24,28
50803.21364825758,3.7616310117960976e-07,0.0,12,254109.0,111021.3108161482,22,22
28049.07026743629,2.255899636212061e-06,0.0,19,30154.0,51517.35284107805,26,34
52124.62276349193,4.5153409828427295e-07,0.008020162582397461,15,141413.0,109225.220547166,27,42
60103.570509167424,1.3193890036992283e-06,0.0,15,113723.0,138864.65564603623,23,29
71337.70880365717,9.893283189570147e-07,0.0,19,229622.0,292022.90118012147,31,34
61492.542456655814,2.609194198249066e-06,0.0,14,106508.0,239688.25586121835,23,24
57341.45630916287,1.060340364999983e-06,0.0,12,111506.0,155240.03462096845,20,25
35449.814660943084,3.1299944178460195e-06,0.008014440536499023,11,38980.0,77129.77928113908,16,20
49328.11176415559,1.1959544334328898e-06,0.002019166946411133,8,346746.0,393724.8479546723,17,16
28578.403116154157,6.935374069836585e-06,0.0,14,17567.0,48479.491020865426,18,24
54534.57213483371,2.8996085134961267e-06,0.0,11,168398.0,261999.85485396883,20,19
61621.96337632952,1.805726023371946e-06,0.0,11,166810.0,273855.733412529,20,21
60905.03053585706,2.2287785726189794e-06,0.0,9,173019.0,257602.6845606353,17,17
57382.294391519565,1.758106111175635e-06,0.0,9,217347.0,302071.3467990366,17,17
57471.285327638325,3.0052409644002853e-06,0.0020101070404052734,11,104662.0,182760.093138114,18,19
45064.32737026974,4.783879839528013e-07,0.0,33,60577.0,68575.08854067331,45,71
49176.39705644657,9.387218464407442e-07,0.0,10,227076.0,302580.5537103014,19,19
51874.12126875748,2.918710582011028e-06,0.0,11,77752.0,152250.730424989,17,19
87503.92064873767,8.621656082838882e-07,0.0,18,245134.0,254201.03601290245,29,35
