rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
558.4803463131746,5.094899699376453e-06,0.0029993057250976562,14,14144,15485.78730778566,101,100
628.069969412136,3.87594556985243e-06,0.0029990673065185547,14,14139,15362.442235622953,102,99
564.1996249697199,3.6701168586235494e-06,0.004003047943115234,14,14178,15377.070301359214,100,100
637.2881452490908,4.400019395297111e-06,0.004000186920166016,14,14273,15400.7641015726,101,100
405.56805729046533,3.834047737203667e-06,0.0030012130737304688,14,14395,15359.126222789415,103,99
636.9442325967209,4.703470660050107e-06,0.003998517990112305,14,14294,15357.023361946998,103,99
716.3095456866596,3.924043614235032e-06,0.005000114440917969,14,14155,15368.381348918554,100,99
443.5947545002183,6.662800268674018e-06,0.003999471664428711,14,14601,15496.231470452945,104,100
224.05031308567982,4.561255513301059e-06,0.002998828887939453,14,14742,14984.084137045778,99,97
429.80183906892967,4.070404354991375e-06,0.0039997100830078125,14,14023,14868.560936284479,94,96
330.024705352268,5.008107760492666e-06,0.002000093460083008,14,14237,14960.13431077953,101,97
194.50992054258978,3.945146315332498e-06,0.0030977725982666016,14,14607,14938.21190472658,96,96
365.93734593913155,3.6601633008434335e-06,0.004001617431640625,14,14173,14921.442048821706,97,96
407.85185892167476,4.349320595657587e-06,0.002999544143676758,14,14073,14941.148022200425,98,96
296.20633520770787,5.096952200172767e-06,0.0030024051666259766,14,14251,14802.428749627343,98,95
384.6678005893933,3.5131960247909027e-06,0.003999471664428711,14,14135,15064.409026028756,98,97
344.3413881968152,3.0771415282754488e-06,0.003999471664428711,14,14284,14948.980050586886,95,96
299.2603839053746,4.765051407771623e-06,0.005000114440917969,14,14301,14911.689854681848,100,96
76.29467009618178,5.196323642347603e-06,0.0029993057250976562,14,14635,14590.716388105287,97,93
168.81307239656817,4.353037917392604e-06,0.004001617431640625,14,14252,14587.12218739108,92,93
142.95256374521063,3.22466519507953e-06,0.003000497817993164,14,14208,14554.676372208902,92,93
126.37373818686702,4.773078498152062e-06,0.004998207092285156,14,14454,14545.580075619486,92,93
159.19833676343924,6.47687345014862e-06,0.003998994827270508,14,14309,14629.166921409203,94,94
131.4049384890544,4.5646475007517e-06,0.004002094268798828,14,14490,14517.018073911671,96,92
110.00632767241662,3.5029911208713353e-06,0.00400233268737793,14,14601,14566.277066349156,94,93
226.3198640636143,5.711607064049682e-06,0.003998279571533203,14,14242,14432.705164085746,93,91
122.32875587117657,3.904400788562484e-06,0.0029993057250976562,14,14528,14547.197760622017,95,93
108.77747639861876,5.190115593628286e-06,0.004002094268798828,14,14387,14625.341393856916,94,94
67.80735580565687,5.211387074940629e-06,0.004000186920166016,14,14376,14245.183195228426,90,89
100.49283404369592,4.755287866597456e-06,0.004000425338745117,14,14234,14324.360351915939,92,90
135.24808805881946,8.098143747190982e-06,0.003999948501586914,14,14560,14233.688373704801,87,89
153.8711533962822,4.583551895570902e-06,0.003998756408691406,14,14459,14196.368838098515,90,88
97.0281871102035,6.6078150496789345e-06,0.003998994827270508,14,14220,14314.72978036731,90,90
166.64668861964125,6.847627196539886e-06,0.00500035285949707,14,14595,14221.90466685595,94,89
87.27862656003167,4.906596575551483e-06,0.003999948501586914,14,14373,14278.819374020959,93,90
273.3691277042487,6.37166230162174e-06,0.0029973983764648438,14,15095,14317.996456996709,91,90
133.75759949370246,5.72809382773981e-06,0.003000497817993164,14,14647,14253.250460687968,91,89
108.87519315779076,4.893632286012514e-06,0.0029997825622558594,14,14555,14233.86444359924,89,89
171.65788972960337,3.190978078607433e-06,0.003000020980834961,14,14372,14071.714428309966,89,86
273.2442926855089,3.536696028671164e-06,0.0039997100830078125,14,14717,14086.831041418742,86,87
259.2490993109994,7.551195826615267e-06,0.0030002593994140625,14,14491,14087.960976180844,84,87
270.41773820667163,7.696437923237374e-06,0.003000020980834961,14,14690,14028.03325247884,87,86
223.7587241623167,4.96571594176243e-06,0.004001140594482422,14,14648,14029.851243628054,88,86
169.18318137795427,6.206206827392068e-06,0.003999948501586914,14,14455,14090.319519732935,85,87
184.6364383681857,7.839603068164187e-06,0.004141569137573242,14,14588,14081.464267750738,89,87
236.73847944289918,6.419405858812161e-06,0.003999233245849609,14,14342,14070.457186880456,91,87
208.75461535717392,5.625242726290704e-06,0.0029997825622558594,14,14681,14063.283871983565,87,87
187.93484120776907,1.0186229533485062e-05,0.003000974655151367,14,14534,14032.633477657484,89,86
243.18735713774407,4.205365468633397e-06,0.0029985904693603516,14,14543,13930.276799277584,85,84
264.11053333151455,5.363658799374263e-06,0.0030014514923095703,14,14562,13896.786434204372,85,84
