rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
6360.927253143555,4.563422500187138e-06,0.004002094268798828,14,11737,1556.7587953694724,111,22
6360.673215187045,4.2877823521214605e-06,0.003998517990112305,14,11910,1516.996608567608,109,22
6299.788620860486,4.1767111085319064e-06,0.002000093460083008,14,11671,1541.7036781794209,108,23
6339.958296862787,4.474338027655381e-06,0.0029985904693603516,14,11891,1539.8839373771925,110,23
6330.37953156956,4.094042813336775e-06,0.0030007362365722656,14,11772,1542.0915033517451,107,22
6261.459277825102,4.139450486583954e-06,0.0030007362365722656,14,11359,1444.190566108183,116,22
6335.248358580395,4.27449704716006e-06,0.0030028820037841797,14,11765,1487.8586894370221,110,22
6368.208135112139,4.534877550235301e-06,0.002998828887939453,14,11954,1536.4763015757405,104,22
6309.891860692525,4.2718870063796234e-06,0.004000663757324219,14,11604,1518.2631535964852,108,22
6342.656053295578,4.28028710458502e-06,0.003998756408691406,14,11844,1499.15092711587,106,22
6389.558839929649,4.140834691296444e-06,0.005000114440917969,14,12014,1787.3446672177915,102,23
6344.446463895792,4.111007674433963e-06,0.003999471664428711,14,11910,1772.2616339547506,100,22
6353.121102827671,4.519714540681993e-06,0.0029976367950439453,14,11969,1764.604549854048,104,22
6301.252638927881,4.527470197790537e-06,0.0019996166229248047,14,11668,1648.7978583715228,104,22
6295.384364956258,4.207053705801217e-06,0.003000020980834961,14,11801,1794.5001435349543,99,22
6326.522153630377,4.513768626794972e-06,0.0029997825622558594,14,11784,1630.8819432712858,106,22
6394.042051490367,4.3093013525599856e-06,0.0029990673065185547,14,11998,1700.7143454639495,105,22
6346.945399758407,4.307589493947092e-06,0.003998279571533203,14,11750,1721.5881010195926,102,23
6406.216961096301,4.376961126346419e-06,0.0030012130737304688,14,12011,1723.7875363215987,104,22
6364.906111558541,4.304609906374834e-06,0.0029993057250976562,14,11833,1615.9526883937674,109,22
6386.084743339362,4.6979135192771136e-06,0.0030028820037841797,14,12083,1971.6455906960125,99,23
6383.117179550881,4.412901878449089e-06,0.003998279571533203,14,12116,1968.5943728002237,101,22
6346.537525257878,3.9709707945721245e-06,0.0029997825622558594,14,11831,1916.596268645691,102,22
6347.557219502286,4.621764810260032e-06,0.0030019283294677734,14,11921,1933.1827051331322,103,23
6402.9626398177425,4.454620286505455e-06,0.0039997100830078125,14,12130,1948.47403574654,99,22
6341.760687289779,4.586363451189337e-06,0.0029993057250976562,14,11857,1976.5001509468957,102,22
6414.3156252081435,4.607427286509063e-06,0.0030024051666259766,14,12165,2005.9591728942057,100,22
6367.269375810414,4.306482450720796e-06,0.0030014514923095703,14,12029,1892.7777834067383,100,23
6404.9164745999,5.061174057784213e-06,0.00299835205078125,14,12136,1919.415433225288,103,23
6271.979338490811,4.235807109709966e-06,0.004155874252319336,14,11752,1918.2771040605953,97,22
6290.8725843595985,4.261863358651228e-06,0.003001689910888672,14,11842,2049.229271430012,96,22
6370.5042576566975,4.1523517562957815e-06,0.002997875213623047,14,12015,2081.443777768983,98,22
6369.711562333939,4.50464837810291e-06,0.002001523971557617,14,12054,2075.7238673035467,96,22
6339.069305965322,5.248571396513068e-06,0.003999233245849609,14,12041,2175.5746510589033,95,23
