rmse_I,rmse_Beta,time_predict,roll_var_seq,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
737.8261118738909,2.040920144915245e-06,0.14314627647399902,14,11516,10416.102310070939,117,119
686.1541041480816,2.282748188326292e-06,0.1380014419555664,14,11558,10535.630738554022,118,118
762.2785210779431,2.3786953052589354e-06,0.14500021934509277,14,11637,10410.602826637509,120,119
801.0564235329668,2.307846887114221e-06,0.13899779319763184,14,11753,10341.943653786306,117,120
751.4156064481742,2.2611352351858334e-06,0.13899827003479004,14,11647,10427.027396549158,119,119
367.53601927398955,2.74175635157963e-06,0.13767457008361816,14,11629,11358.264532555671,113,109
237.97414477935874,2.532437892015319e-06,0.13900041580200195,14,11394,11174.65980373492,115,111
304.0309095102828,2.7032258176180115e-06,0.1359999179840088,14,11870,11461.949404850184,111,108
279.64182757884976,2.4249172928370226e-06,0.13700056076049805,14,11451,11574.743675591177,116,107
280.44875841594427,2.4459683965427297e-06,0.14016389846801758,14,11706,11419.86765699296,115,108
323.9499462129391,2.3655688205502612e-06,0.14099955558776855,14,11552,11574.861645748495,114,107
331.6835637707054,2.6662950564189226e-06,0.140000581741333,14,11655,11449.501772411171,110,108
343.7320414311717,2.108170135051292e-06,0.1379990577697754,14,11683,11159.040083648135,113,111
262.2314595124886,2.9205815507719907e-06,0.1379997730255127,14,11762,11427.188233061808,113,108
323.8295450086765,2.9677608055960196e-06,0.14216089248657227,14,11774,11653.051202009077,109,106
558.6704033201697,3.1464735535295146e-06,0.13599658012390137,14,11737,12501.478462503059,111,100
488.2071877995641,2.7265424971927313e-06,0.13800978660583496,14,11910,12353.248058010764,109,101
580.4350606974535,2.6854779177655024e-06,0.13900017738342285,14,11671,12376.53607279712,108,100
551.108297407219,3.0610422639111827e-06,0.13699960708618164,14,11891,12383.322878241574,110,100
514.641893125518,2.582285643564535e-06,0.13814091682434082,14,11772,12427.278407090052,107,100
506.6059449046015,2.6438003011181705e-06,0.13699889183044434,14,11359,12098.087673321663,116,103
