rmse_I,rmse_Beta,time_predict,day,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
11439.500283375266,5.205310021703088e-07,1.5707588195800781,18,51056.0,21894.89844048043,25,22
71129.50338740014,5.134128917210381e-07,2.342653274536133,10,222407.0,30026.798349208664,20,19
27068.19920120582,3.4521125241114936e-07,2.7339670658111572,17,117078.0,47098.645263541315,27,24
58085.188496920804,4.703352270425141e-07,1.9994828701019287,12,227801.0,70176.11722617474,20,19
24397.7790239854,3.9899172884692084e-07,1.9351394176483154,29,79855.0,17634.808509262133,42,42
15967.718559000645,1.1196484881675145e-06,1.3989994525909424,11,63522.0,27628.812237648865,18,15
7542.952272019579,9.120608096343547e-07,1.267780065536499,11,36624.0,19653.301765113865,17,14
20938.275534369324,2.1065583408973203e-07,3.4648191928863525,30,125090.0,41070.25888390088,41,41
6238.662996380611,3.554601749649622e-07,2.3043675422668457,29,32174.0,18907.615844371547,38,35
49585.114657197606,5.690842639067078e-07,1.7392919063568115,12,190675.0,57925.54780956455,20,18
83664.35775283296,5.39400895251248e-07,2.416351079940796,10,268431.0,27370.794257866706,19,18
10562.520846805675,2.4954516389629404e-07,2.69623064994812,16,69033.0,37350.7095709089,26,22
10809.757957786269,5.017365503439776e-07,1.7112503051757812,27,47258.0,18154.31459060734,34,31
69416.31880606827,6.928956215644574e-07,2.0326216220855713,9,203617.0,20964.865650693526,18,15
57376.80209399274,3.6190310034733825e-07,2.344266176223755,12,229317.0,73515.91350667414,22,20
23776.547362362962,5.896729288658827e-07,2.5057151317596436,11,86177.0,19204.24584274223,19,16
15059.74139684041,7.272309683192646e-07,1.3101317882537842,11,66253.0,31896.88711643375,18,15
12554.26644573682,7.069730046298792e-07,1.3941349983215332,12,62401.0,33871.06446672042,19,16
39917.9853367398,4.83968948039023e-07,1.9217629432678223,16,154875.0,40355.79870647105,25,21
65282.1234357843,5.625388940508132e-07,1.8331382274627686,11,214405.0,43159.68535309412,20,17
5459.6458578977345,4.1390851326045743e-07,1.1976759433746338,12,27898.0,16001.63158560048,17,15
10811.48765391608,4.533100078142233e-07,1.3206844329833984,17,45872.0,21665.120096979914,24,21
81519.28812083107,6.382477067658638e-07,2.005141258239746,10,264034.0,40050.963357905224,19,16
60026.12802661448,6.038239428254252e-07,1.897630214691162,11,219079.0,43088.08566553929,21,18
22142.294721324495,8.622734881170461e-07,1.4876716136932373,10,79130.0,28530.83350638805,17,14
4005.0444868579416,9.233149722420472e-07,1.1512396335601807,13,17163.0,8678.246187422645,18,15
38321.91772451529,1.1559736533981788e-06,1.6128966808319092,9,120484.0,28306.57951040357,17,13
34205.90868346077,8.942838209944333e-07,1.7387299537658691,10,106755.0,22813.14920719125,18,15
24472.539527619683,8.065616424577347e-07,1.6738777160644531,11,99538.0,36861.15092334232,18,15
103168.97203967092,6.868394539263012e-07,1.8027524948120117,9,342007.0,67204.66635134011,17,16
36756.17750864273,6.794277288772937e-07,1.9021227359771729,11,130313.0,32311.98502310171,19,16
15598.496851273796,5.838181569272358e-07,1.7824821472167969,12,64753.0,32453.68527958046,20,17
13083.248314259727,6.580807469188279e-07,1.685927152633667,13,59028.0,26036.45505373505,21,17
88715.08175913873,5.142851143548852e-07,2.3319032192230225,10,290845.0,43721.9583905761,20,17
3618.934391841516,5.269379762669989e-07,1.5283849239349365,18,21751.0,14115.430116902906,25,21
102060.11950206614,7.874381190418339e-07,1.990896463394165,9,312607.0,30287.654214912385,18,16
38553.80255945301,2.4772767895254213e-07,0.8347744941711426,30,133514.0,44867.86114300741,44,41
